Model	SNP1	SNP2	a	b	c	d	OR	Lower_CI	Upper_CI	chi_square	chi_pvalue
(AA+Aa)*(BB)_vs_other	9	62	13	37	9	41	1.600601	0.613409	4.176531	0.524476	0.468939
(AA+Aa)*(BB)_vs_other	9	63	8	42	2	48	4.571429	0.919362	22.730947	2.777778	0.095581
(AA+Aa)*(BB)_vs_other	9	64	3	47	8	42	0.335106	0.083412	1.346291	1.634321	0.201106
(AA+Aa)*(BB)_vs_other	9	65	6	44	1	49	6.681818	0.773806	57.697495	2.457757	0.116946
(AA+Aa)*(BB)_vs_other	9	66	7	43	2	48	3.906977	0.769721	19.831179	1.953602	0.162199
(AA+Aa)*(BB)_vs_other	9	67	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
(AA+Aa)*(BB)_vs_other	9	68	3	47	8	42	0.335106	0.083412	1.346291	1.634321	0.201106
(AA+Aa)*(BB)_vs_other	9	69	1	49	2	48	0.489796	0.042979	5.581791	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	9	70	11	39	10	40	1.128205	0.430560	2.956257	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	9	71	11	39	10	40	1.128205	0.430560	2.956257	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	9	72	1	49	4	46	0.234694	0.025287	2.178226	0.842105	0.358795
(AA+Aa)*(BB)_vs_other	9	73	1	49	4	46	0.234694	0.025287	2.178226	0.842105	0.358795
(AA+Aa)*(BB)_vs_other	9	74	1	49	4	46	0.234694	0.025287	2.178226	0.842105	0.358795
(AA+Aa)*(BB)_vs_other	9	75	6	44	5	45	1.227273	0.348998	4.315779	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	9	76	1	50	2	48	0.480000	0.042133	5.468393	0.000303	0.986109
(AA+Aa)*(BB)_vs_other	9	77	7	43	3	47	2.550388	0.619952	10.491899	1.000000	0.317311
(AA+Aa)*(BB)_vs_other	9	78	7	43	5	45	1.465116	0.431940	4.969597	0.094697	0.758289
(AA+Aa)*(BB)_vs_other	9	79	1	50	3	47	0.313333	0.031478	3.118931	0.281364	0.595809
(AA+Aa)*(BB)_vs_other	9	80	3	47	7	43	0.392097	0.095312	1.613028	1.000000	0.317311
(AA+Aa)*(BB)_vs_other	9	81	12	38	14	36	0.812030	0.331558	1.988769	0.051975	0.819661
(AA+Aa)*(BB)_vs_other	9	82	7	43	6	44	1.193798	0.371020	3.841176	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	9	83	7	43	7	43	1.000000	0.323122	3.094806	0.083056	0.773197
(AA+Aa)*(BB)_vs_other	9	84	7	43	9	41	0.741602	0.252748	2.175978	0.074405	0.785028
(AA+Aa)*(BB)_vs_other	9	85	7	43	9	41	0.741602	0.252748	2.175978	0.074405	0.785028
(AA+Aa)*(BB)_vs_other	9	86	7	43	9	41	0.741602	0.252748	2.175978	0.074405	0.785028
(AA+Aa)*(BB)_vs_other	9	87	7	43	9	41	0.741602	0.252748	2.175978	0.074405	0.785028
(AA+Aa)*(BB)_vs_other	9	88	7	43	9	41	0.741602	0.252748	2.175978	0.074405	0.785028
(AA+Aa)*(BB)_vs_other	9	89	11	39	7	43	1.732601	0.611139	4.911987	0.609756	0.434880
(AA+Aa)*(BB)_vs_other	9	90	12	38	7	43	1.939850	0.693055	5.429605	1.039636	0.307906
(AA+Aa)*(BB)_vs_other	9	91	11	39	7	43	1.732601	0.611139	4.911987	0.609756	0.434880
(AA+Aa)*(BB)_vs_other	9	92	11	39	7	43	1.732601	0.611139	4.911987	0.609756	0.434880
(AA+Aa)*(BB)_vs_other	9	93	11	39	7	43	1.732601	0.611139	4.911987	0.609756	0.434880
(AA+Aa)*(BB)_vs_other	9	94	11	39	7	43	1.732601	0.611139	4.911987	0.609756	0.434880
(AA+Aa)*(BB)_vs_other	9	95	11	39	7	43	1.732601	0.611139	4.911987	0.609756	0.434880
(AA+Aa)*(BB)_vs_other	9	96	11	39	7	43	1.732601	0.611139	4.911987	0.609756	0.434880
(AA+Aa)*(BB)_vs_other	9	97	2	48	1	49	2.041667	0.179154	23.267157	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	9	98	11	39	7	43	1.732601	0.611139	4.911987	0.609756	0.434880
(AA+Aa)*(BB)_vs_other	9	99	1	49	1	50	1.020408	0.062068	16.775553	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	10	11	8	42	13	37	0.542125	0.202371	1.452280	0.964436	0.326072
(AA+Aa)*(BB)_vs_other	10	12	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
(AA+Aa)*(BB)_vs_other	10	13	1	49	1	50	1.020408	0.062068	16.775553	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	10	14	7	43	3	47	2.550388	0.619952	10.491899	1.000000	0.317311
(AA+Aa)*(BB)_vs_other	10	15	4	46	1	49	4.260870	0.459089	39.545719	0.842105	0.358795
(AA+Aa)*(BB)_vs_other	10	16	4	46	1	49	4.260870	0.459089	39.545719	0.842105	0.358795
(AA+Aa)*(BB)_vs_other	10	17	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	10	18	7	43	14	36	0.418605	0.152528	1.148838	2.169982	0.140728
(AA+Aa)*(BB)_vs_other	10	19	1	49	1	50	1.020408	0.062068	16.775553	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	10	20	1	49	1	50	1.020408	0.062068	16.775553	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	10	21	1	49	1	50	1.020408	0.062068	16.775553	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	10	22	1	49	1	50	1.020408	0.062068	16.775553	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	10	23	1	49	1	50	1.020408	0.062068	16.775553	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	10	24	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
(AA+Aa)*(BB)_vs_other	10	25	4	46	1	49	4.260870	0.459089	39.545719	0.842105	0.358795
(AA+Aa)*(BB)_vs_other	10	26	4	46	1	49	4.260870	0.459089	39.545719	0.842105	0.358795
(AA+Aa)*(BB)_vs_other	10	27	5	45	5	45	1.000000	0.270721	3.693841	0.111111	0.738883
(AA+Aa)*(BB)_vs_other	10	28	4	46	1	49	4.260870	0.459089	39.545719	0.842105	0.358795
(AA+Aa)*(BB)_vs_other	10	29	2	48	1	50	2.083333	0.182869	23.734346	0.000303	0.986109
(AA+Aa)*(BB)_vs_other	10	30	4	46	1	49	4.260870	0.459089	39.545719	0.842105	0.358795
(AA+Aa)*(BB)_vs_other	10	31	4	46	1	49	4.260870	0.459089	39.545719	0.842105	0.358795
(AA+Aa)*(BB)_vs_other	10	32	4	46	1	49	4.260870	0.459089	39.545719	0.842105	0.358795
(AA+Aa)*(BB)_vs_other	10	33	4	46	1	49	4.260870	0.459089	39.545719	0.842105	0.358795
(AA+Aa)*(BB)_vs_other	10	34	4	46	1	49	4.260870	0.459089	39.545719	0.842105	0.358795
(AA+Aa)*(BB)_vs_other	10	35	4	46	1	49	4.260870	0.459089	39.545719	0.842105	0.358795
(AA+Aa)*(BB)_vs_other	10	36	4	46	1	49	4.260870	0.459089	39.545719	0.842105	0.358795
(AA+Aa)*(BB)_vs_other	10	37	4	46	1	49	4.260870	0.459089	39.545719	0.842105	0.358795
(AA+Aa)*(BB)_vs_other	10	38	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	10	39	4	46	1	49	4.260870	0.459089	39.545719	0.842105	0.358795
(AA+Aa)*(BB)_vs_other	10	40	4	46	1	49	4.260870	0.459089	39.545719	0.842105	0.358795
(AA+Aa)*(BB)_vs_other	10	41	1	49	5	45	0.183673	0.020662	1.632776	1.595745	0.206507
(AA+Aa)*(BB)_vs_other	10	42	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
(AA+Aa)*(BB)_vs_other	10	43	6	44	12	38	0.431818	0.147848	1.261211	1.693767	0.193105
(AA+Aa)*(BB)_vs_other	10	44	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	10	45	6	44	5	45	1.227273	0.348998	4.315779	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	10	46	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	10	47	4	46	1	49	4.260870	0.459089	39.545719	0.842105	0.358795
(AA+Aa)*(BB)_vs_other	10	48	8	42	9	41	0.867725	0.305145	2.467504	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	10	49	4	46	1	49	4.260870	0.459089	39.545719	0.842105	0.358795
(AA+Aa)*(BB)_vs_other	10	50	15	35	20	30	0.642857	0.280808	1.471700	0.703297	0.401678
(AA+Aa)*(BB)_vs_other	10	51	7	43	12	38	0.515504	0.184175	1.442886	1.039636	0.307906
(AA+Aa)*(BB)_vs_other	10	52	4	46	1	49	4.260870	0.459089	39.545719	0.842105	0.358795
(AA+Aa)*(BB)_vs_other	10	53	4	46	1	49	4.260870	0.459089	39.545719	0.842105	0.358795
(AA+Aa)*(BB)_vs_other	10	54	8	42	9	41	0.867725	0.305145	2.467504	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	10	55	8	42	12	38	0.603175	0.222687	1.633774	0.562500	0.453255
(AA+Aa)*(BB)_vs_other	10	56	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	10	57	11	39	14	36	0.725275	0.291820	1.802559	0.213333	0.644167
(AA+Aa)*(BB)_vs_other	10	58	5	45	4	46	1.277778	0.322255	5.066535	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	10	59	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	10	60	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	10	61	4	46	1	49	4.260870	0.459089	39.545719	0.842105	0.358795
(AA+Aa)*(BB)_vs_other	10	62	7	43	3	47	2.550388	0.619952	10.491899	1.000000	0.317311
(AA+Aa)*(BB)_vs_other	10	63	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	10	64	8	42	12	38	0.603175	0.222687	1.633774	0.562500	0.453255
(AA+Aa)*(BB)_vs_other	10	65	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	10	66	1	49	1	50	1.020408	0.062068	16.775553	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	10	67	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	10	68	8	42	12	38	0.603175	0.222687	1.633774	0.562500	0.453255
(AA+Aa)*(BB)_vs_other	10	69	4	46	4	46	1.000000	0.235762	4.241560	0.135870	0.712422
(AA+Aa)*(BB)_vs_other	10	70	17	33	21	29	0.711400	0.316142	1.600830	0.382003	0.536533
(AA+Aa)*(BB)_vs_other	10	71	17	33	21	29	0.711400	0.316142	1.600830	0.382003	0.536533
(AA+Aa)*(BB)_vs_other	10	72	5	45	6	44	0.814815	0.231708	2.865346	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	10	73	5	45	5	45	1.000000	0.270721	3.693841	0.111111	0.738883
(AA+Aa)*(BB)_vs_other	10	74	5	45	6	44	0.814815	0.231708	2.865346	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	10	75	12	38	10	40	1.263158	0.488791	3.264317	0.058275	0.809243
(AA+Aa)*(BB)_vs_other	10	76	6	44	5	45	1.227273	0.348998	4.315779	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	10	77	1	49	1	49	1.000000	0.060810	16.444649	0.510204	0.475051
(AA+Aa)*(BB)_vs_other	10	78	1	49	1	49	1.000000	0.060810	16.444649	0.510204	0.475051
(AA+Aa)*(BB)_vs_other	10	79	2	48	5	45	0.375000	0.069227	2.031357	0.614439	0.433121
(AA+Aa)*(BB)_vs_other	10	80	4	46	10	40	0.347826	0.101205	1.195419	2.076412	0.149591
(AA+Aa)*(BB)_vs_other	10	81	9	41	16	34	0.466463	0.183185	1.187804	1.920000	0.165857
(AA+Aa)*(BB)_vs_other	10	82	4	46	9	41	0.396135	0.113406	1.383729	1.414677	0.234281
(AA+Aa)*(BB)_vs_other	10	83	6	44	10	40	0.545455	0.181750	1.636979	0.669643	0.413176
(AA+Aa)*(BB)_vs_other	10	84	7	43	11	39	0.577167	0.203584	1.636290	0.609756	0.434880
(AA+Aa)*(BB)_vs_other	10	85	7	43	11	39	0.577167	0.203584	1.636290	0.609756	0.434880
(AA+Aa)*(BB)_vs_other	10	86	7	43	11	39	0.577167	0.203584	1.636290	0.609756	0.434880
(AA+Aa)*(BB)_vs_other	10	87	7	43	11	39	0.577167	0.203584	1.636290	0.609756	0.434880
(AA+Aa)*(BB)_vs_other	10	88	7	43	11	39	0.577167	0.203584	1.636290	0.609756	0.434880
(AA+Aa)*(BB)_vs_other	10	89	10	40	5	45	2.250000	0.708921	7.141131	1.254902	0.262618
(AA+Aa)*(BB)_vs_other	10	90	12	38	6	44	2.315789	0.792889	6.763722	1.693767	0.193105
(AA+Aa)*(BB)_vs_other	10	91	10	40	5	45	2.250000	0.708921	7.141131	1.254902	0.262618
(AA+Aa)*(BB)_vs_other	10	92	10	40	5	45	2.250000	0.708921	7.141131	1.254902	0.262618
(AA+Aa)*(BB)_vs_other	10	93	10	40	5	45	2.250000	0.708921	7.141131	1.254902	0.262618
(AA+Aa)*(BB)_vs_other	10	94	10	40	5	45	2.250000	0.708921	7.141131	1.254902	0.262618
(AA+Aa)*(BB)_vs_other	10	95	10	40	5	45	2.250000	0.708921	7.141131	1.254902	0.262618
(AA+Aa)*(BB)_vs_other	10	96	10	40	5	45	2.250000	0.708921	7.141131	1.254902	0.262618
(AA+Aa)*(BB)_vs_other	10	97	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	10	98	9	41	5	45	1.975610	0.611770	6.379904	0.747508	0.387266
(AA+Aa)*(BB)_vs_other	10	99	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	11	12	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	11	13	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	11	14	6	44	5	45	1.227273	0.348998	4.315779	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	11	15	3	47	3	47	1.000000	0.191931	5.210198	0.177305	0.673700
(AA+Aa)*(BB)_vs_other	11	16	3	47	3	47	1.000000	0.191931	5.210198	0.177305	0.673700
(AA+Aa)*(BB)_vs_other	11	17	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	11	18	8	42	15	35	0.444444	0.168774	1.170385	2.032750	0.153942
(AA+Aa)*(BB)_vs_other	11	19	2	48	3	47	0.652778	0.104309	4.085148	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	11	20	2	48	3	47	0.652778	0.104309	4.085148	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	11	21	2	48	3	47	0.652778	0.104309	4.085148	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	11	22	2	48	3	47	0.652778	0.104309	4.085148	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	11	23	2	48	3	47	0.652778	0.104309	4.085148	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	11	24	3	47	3	47	1.000000	0.191931	5.210198	0.177305	0.673700
(AA+Aa)*(BB)_vs_other	11	25	3	47	3	47	1.000000	0.191931	5.210198	0.177305	0.673700
(AA+Aa)*(BB)_vs_other	11	26	3	47	3	47	1.000000	0.191931	5.210198	0.177305	0.673700
(AA+Aa)*(BB)_vs_other	11	27	5	45	5	45	1.000000	0.270721	3.693841	0.111111	0.738883
(AA+Aa)*(BB)_vs_other	11	28	3	47	3	47	1.000000	0.191931	5.210198	0.177305	0.673700
(AA+Aa)*(BB)_vs_other	11	29	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	11	30	3	47	3	47	1.000000	0.191931	5.210198	0.177305	0.673700
(AA+Aa)*(BB)_vs_other	11	31	3	47	3	47	1.000000	0.191931	5.210198	0.177305	0.673700
(AA+Aa)*(BB)_vs_other	11	32	3	47	3	47	1.000000	0.191931	5.210198	0.177305	0.673700
(AA+Aa)*(BB)_vs_other	11	33	3	47	3	47	1.000000	0.191931	5.210198	0.177305	0.673700
(AA+Aa)*(BB)_vs_other	11	34	4	46	3	47	1.362319	0.288806	6.426151	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	11	35	4	46	3	47	1.362319	0.288806	6.426151	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	11	36	4	46	3	47	1.362319	0.288806	6.426151	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	11	37	4	46	3	47	1.362319	0.288806	6.426151	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	11	38	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	11	39	4	46	3	47	1.362319	0.288806	6.426151	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	11	40	4	46	3	47	1.362319	0.288806	6.426151	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	11	41	1	49	5	45	0.183673	0.020662	1.632776	1.595745	0.206507
(AA+Aa)*(BB)_vs_other	11	42	1	49	3	47	0.319728	0.032109	3.183668	0.260417	0.609834
(AA+Aa)*(BB)_vs_other	11	43	7	43	12	38	0.515504	0.184175	1.442886	1.039636	0.307906
(AA+Aa)*(BB)_vs_other	11	44	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	11	45	6	44	5	45	1.227273	0.348998	4.315779	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	11	46	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	11	47	4	46	3	47	1.362319	0.288806	6.426151	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	11	48	8	42	9	41	0.867725	0.305145	2.467504	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	11	49	4	46	3	47	1.362319	0.288806	6.426151	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	11	50	16	34	24	26	0.509804	0.226119	1.149393	2.041667	0.153042
(AA+Aa)*(BB)_vs_other	11	51	8	42	12	38	0.603175	0.222687	1.633774	0.562500	0.453255
(AA+Aa)*(BB)_vs_other	11	52	4	46	3	47	1.362319	0.288806	6.426151	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	11	53	4	46	3	47	1.362319	0.288806	6.426151	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	11	54	8	42	9	41	0.867725	0.305145	2.467504	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	11	55	9	41	12	38	0.695122	0.263391	1.834516	0.241109	0.623406
(AA+Aa)*(BB)_vs_other	11	56	3	47	3	47	1.000000	0.191931	5.210198	0.177305	0.673700
(AA+Aa)*(BB)_vs_other	11	57	12	38	15	35	0.736842	0.303442	1.789260	0.202943	0.652356
(AA+Aa)*(BB)_vs_other	11	58	5	45	4	46	1.277778	0.322255	5.066535	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	11	59	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	11	60	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	11	61	4	46	3	47	1.362319	0.288806	6.426151	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	11	62	7	43	5	45	1.465116	0.431940	4.969597	0.094697	0.758289
(AA+Aa)*(BB)_vs_other	11	63	1	49	1	50	1.020408	0.062068	16.775553	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	11	64	9	41	12	38	0.695122	0.263391	1.834516	0.241109	0.623406
(AA+Aa)*(BB)_vs_other	11	65	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	11	66	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	11	67	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	11	68	9	41	12	38	0.695122	0.263391	1.834516	0.241109	0.623406
(AA+Aa)*(BB)_vs_other	11	69	4	46	4	46	1.000000	0.235762	4.241560	0.135870	0.712422
(AA+Aa)*(BB)_vs_other	11	70	20	30	25	25	0.666667	0.301921	1.472055	0.646465	0.421380
(AA+Aa)*(BB)_vs_other	11	71	20	30	25	25	0.666667	0.301921	1.472055	0.646465	0.421380
(AA+Aa)*(BB)_vs_other	11	72	5	45	6	44	0.814815	0.231708	2.865346	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	11	73	5	45	5	45	1.000000	0.270721	3.693841	0.111111	0.738883
(AA+Aa)*(BB)_vs_other	11	74	5	45	6	44	0.814815	0.231708	2.865346	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	11	75	12	38	11	39	1.119617	0.440785	2.843884	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	11	76	6	44	5	45	1.227273	0.348998	4.315779	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	11	77	3	47	3	47	1.000000	0.191931	5.210198	0.177305	0.673700
(AA+Aa)*(BB)_vs_other	11	78	3	47	4	46	0.734043	0.155614	3.462529	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	11	79	2	48	5	45	0.375000	0.069227	2.031357	0.614439	0.433121
(AA+Aa)*(BB)_vs_other	11	80	5	45	10	40	0.444444	0.140034	1.410594	1.254902	0.262618
(AA+Aa)*(BB)_vs_other	11	81	11	39	17	33	0.547511	0.225088	1.331784	1.240079	0.265456
(AA+Aa)*(BB)_vs_other	11	82	6	44	9	41	0.621212	0.203259	1.898586	0.313726	0.575403
(AA+Aa)*(BB)_vs_other	11	83	8	42	10	40	0.761905	0.273203	2.124788	0.067751	0.794640
(AA+Aa)*(BB)_vs_other	11	84	9	41	12	38	0.695122	0.263391	1.834516	0.241109	0.623406
(AA+Aa)*(BB)_vs_other	11	85	9	41	12	38	0.695122	0.263391	1.834516	0.241109	0.623406
(AA+Aa)*(BB)_vs_other	11	86	9	41	12	38	0.695122	0.263391	1.834516	0.241109	0.623406
(AA+Aa)*(BB)_vs_other	11	87	9	41	12	38	0.695122	0.263391	1.834516	0.241109	0.623406
(AA+Aa)*(BB)_vs_other	11	88	9	41	12	38	0.695122	0.263391	1.834516	0.241109	0.623406
(AA+Aa)*(BB)_vs_other	11	89	10	40	10	40	1.000000	0.375311	2.664456	0.062500	0.802587
(AA+Aa)*(BB)_vs_other	11	90	12	38	11	39	1.119617	0.440785	2.843884	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	11	91	10	40	10	40	1.000000	0.375311	2.664456	0.062500	0.802587
(AA+Aa)*(BB)_vs_other	11	92	10	40	10	40	1.000000	0.375311	2.664456	0.062500	0.802587
(AA+Aa)*(BB)_vs_other	11	93	10	40	10	40	1.000000	0.375311	2.664456	0.062500	0.802587
(AA+Aa)*(BB)_vs_other	11	94	10	40	10	40	1.000000	0.375311	2.664456	0.062500	0.802587
(AA+Aa)*(BB)_vs_other	11	95	10	40	10	40	1.000000	0.375311	2.664456	0.062500	0.802587
(AA+Aa)*(BB)_vs_other	11	96	10	40	10	40	1.000000	0.375311	2.664456	0.062500	0.802587
(AA+Aa)*(BB)_vs_other	11	97	1	49	1	49	1.000000	0.060810	16.444649	0.510204	0.475051
(AA+Aa)*(BB)_vs_other	11	98	10	40	10	40	1.000000	0.375311	2.664456	0.062500	0.802587
(AA+Aa)*(BB)_vs_other	11	99	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	12	13	9	41	3	47	3.439024	0.871998	13.562976	2.367424	0.123891
(AA+Aa)*(BB)_vs_other	12	14	18	32	10	40	2.250000	0.912919	5.545396	2.430556	0.118991
(AA+Aa)*(BB)_vs_other	12	15	15	35	10	40	1.714286	0.683299	4.300861	0.853333	0.355611
(AA+Aa)*(BB)_vs_other	12	16	15	35	10	40	1.714286	0.683299	4.300861	0.853333	0.355611
(AA+Aa)*(BB)_vs_other	12	17	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
(AA+Aa)*(BB)_vs_other	12	18	1	50	4	46	0.230000	0.024790	2.133910	0.883936	0.347126
(AA+Aa)*(BB)_vs_other	12	19	11	39	7	43	1.732601	0.611139	4.911987	0.609756	0.434880
(AA+Aa)*(BB)_vs_other	12	20	11	39	7	43	1.732601	0.611139	4.911987	0.609756	0.434880
(AA+Aa)*(BB)_vs_other	12	21	11	39	7	43	1.732601	0.611139	4.911987	0.609756	0.434880
(AA+Aa)*(BB)_vs_other	12	22	11	39	6	44	2.068376	0.699524	6.115846	1.133948	0.286935
(AA+Aa)*(BB)_vs_other	12	23	11	39	6	44	2.068376	0.699524	6.115846	1.133948	0.286935
(AA+Aa)*(BB)_vs_other	12	24	14	36	10	40	1.555556	0.614937	3.934962	0.493421	0.482405
(AA+Aa)*(BB)_vs_other	12	25	15	35	10	40	1.714286	0.683299	4.300861	0.853333	0.355611
(AA+Aa)*(BB)_vs_other	12	26	14	36	9	41	1.771605	0.685458	4.578815	0.903444	0.341860
(AA+Aa)*(BB)_vs_other	12	27	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	12	28	15	35	9	41	1.952381	0.761517	5.005526	1.370614	0.241706
(AA+Aa)*(BB)_vs_other	12	29	9	41	2	48	5.268293	1.076616	25.779778	3.677222	0.055161
(AA+Aa)*(BB)_vs_other	12	30	15	35	10	40	1.714286	0.683299	4.300861	0.853333	0.355611
(AA+Aa)*(BB)_vs_other	12	31	14	36	10	40	1.555556	0.614937	3.934962	0.493421	0.482405
(AA+Aa)*(BB)_vs_other	12	32	15	35	9	41	1.952381	0.761517	5.005526	1.370614	0.241706
(AA+Aa)*(BB)_vs_other	12	33	14	36	9	41	1.771605	0.685458	4.578815	0.903444	0.341860
(AA+Aa)*(BB)_vs_other	12	34	16	34	9	41	2.143791	0.841890	5.458957	1.920000	0.165857
(AA+Aa)*(BB)_vs_other	12	35	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
(AA+Aa)*(BB)_vs_other	12	36	16	34	9	41	2.143791	0.841890	5.458957	1.920000	0.165857
(AA+Aa)*(BB)_vs_other	12	37	16	34	9	41	2.143791	0.841890	5.458957	1.920000	0.165857
(AA+Aa)*(BB)_vs_other	12	38	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
(AA+Aa)*(BB)_vs_other	12	39	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
(AA+Aa)*(BB)_vs_other	12	40	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
(AA+Aa)*(BB)_vs_other	12	41	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	12	42	12	38	9	41	1.438596	0.545103	3.796639	0.241109	0.623406
(AA+Aa)*(BB)_vs_other	12	43	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	12	44	7	43	1	50	8.139535	0.962829	68.809769	3.502539	0.061275
(AA+Aa)*(BB)_vs_other	12	45	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	12	46	4	46	1	50	4.347826	0.468623	40.338570	0.883936	0.347126
